Month,monthNumber,Date,tempMin,tempAvg,tempMax,humidityMin,humidityAvg,humidityMax,Disease
August,8,2,12,22,32,75,86,98,"Chikungunya, Scrub Typhus, Gastroenteritis, Typhoid (Peak), Hepatitis E (Flood Areas), Worm Infections, Eye Flu (Viral Conjunctivitis), Fungal Ear Infections, Leptospirosis (Floodwater), Dengue Hemorrhagic Fever, Malaria (Falciparum), Stomach Bug (Norovirus), Bacterial Skin Infections, Monsoon Cough, Parasitic Diarrhea, Fungal Pneumonia, Heat Rash (Humidity), Post-Monsoon Flu, Waterborne E. Coli"
August,8,3,12,22,32,75,86,98,"Chikungunya, Scrub Typhus, Gastroenteritis, Typhoid (Peak), Hepatitis E (Flood Areas), Worm Infections, Eye Flu (Viral Conjunctivitis), Fungal Ear Infections, Leptospirosis (Floodwater), Dengue Hemorrhagic Fever, Malaria (Falciparum), Stomach Bug (Norovirus), Bacterial Skin Infections, Monsoon Cough, Parasitic Diarrhea, Fungal Pneumonia, Heat Rash (Humidity), Post-Monsoon Flu, Waterborne E. Coli"
August,8,4,12,22,32,75,86,98,"Chikungunya, Scrub Typhus, Gastroenteritis, Typhoid (Peak), Hepatitis E (Flood Areas), Worm Infections, Eye Flu (Viral Conjunctivitis), Fungal Ear Infections, Leptospirosis (Floodwater), Dengue Hemorrhagic Fever, Malaria (Falciparum), Stomach Bug (Norovirus), Bacterial Skin Infections, Monsoon Cough, Parasitic Diarrhea, Fungal Pneumonia, Heat Rash (Humidity), Post-Monsoon Flu, Waterborne E. Coli"
August,8,5,12,22,32,75,86,98,"Chikungunya, Scrub Typhus, Gastroenteritis, Typhoid (Peak), Hepatitis E (Flood Areas), Worm Infections, Eye Flu (Viral Conjunctivitis), Fungal Ear Infections, Leptospirosis (Floodwater), Dengue Hemorrhagic Fever, Malaria (Falciparum), Stomach Bug (Norovirus), Bacterial Skin Infections, Monsoon Cough, Parasitic Diarrhea, Fungal Pneumonia, Heat Rash (Humidity), Post-Monsoon Flu, Waterborne E. Coli"
August,8,6,12,22,32,75,86,98,"Chikungunya, Scrub Typhus, Gastroenteritis, Typhoid (Peak), Hepatitis E (Flood Areas), Worm Infections, Eye Flu (Viral Conjunctivitis), Fungal Ear Infections, Leptospirosis (Floodwater), Dengue Hemorrhagic Fever, Malaria (Falciparum), Stomach Bug (Norovirus), Bacterial Skin Infections, Monsoon Cough, Parasitic Diarrhea, Fungal Pneumonia, Heat Rash (Humidity), Post-Monsoon Flu, Waterborne E. Coli"
August,8,7,12,22,32,75,86,98,"Chikungunya, Scrub Typhus, Gastroenteritis, Typhoid (Peak), Hepatitis E (Flood Areas), Worm Infections, Eye Flu (Viral Conjunctivitis), Fungal Ear Infections, Leptospirosis (Floodwater), Dengue Hemorrhagic Fever, Malaria (Falciparum), Stomach Bug (Norovirus), Bacterial Skin Infections, Monsoon Cough, Parasitic Diarrhea, Fungal Pneumonia, Heat Rash (Humidity), Post-Monsoon Flu, Waterborne E. Coli"
August,8,8,12,22,32,75,86,98,"Chikungunya, Scrub Typhus, Gastroenteritis, Typhoid (Peak), Hepatitis E (Flood Areas), Worm Infections, Eye Flu (Viral Conjunctivitis), Fungal Ear Infections, Leptospirosis (Floodwater), Dengue Hemorrhagic Fever, Malaria (Falciparum), Stomach Bug (Norovirus), Bacterial Skin Infections, Monsoon Cough, Parasitic Diarrhea, Fungal Pneumonia, Heat Rash (Humidity), Post-Monsoon Flu, Waterborne E. Coli"
August,8,9,12,22,32,75,86,98,"Chikungunya, Scrub Typhus, Gastroenteritis, Typhoid (Peak), Hepatitis E (Flood Areas), Worm Infections, Eye Flu (Viral Conjunctivitis), Fungal Ear Infections, Leptospirosis (Floodwater), Dengue Hemorrhagic Fever, Malaria (Falciparum), Stomach Bug (Norovirus), Bacterial Skin Infections, Monsoon Cough, Parasitic Diarrhea, Fungal Pneumonia, Heat Rash (Humidity), Post-Monsoon Flu, Waterborne E. Coli"
August,8,10,12,22,32,75,86,98,"Chikungunya, Scrub Typhus, Gastroenteritis, Typhoid (Peak), Hepatitis E (Flood Areas), Worm Infections, Eye Flu (Viral Conjunctivitis), Fungal Ear Infections, Leptospirosis (Floodwater), Dengue Hemorrhagic Fever, Malaria (Falciparum), Stomach Bug (Norovirus), Bacterial Skin Infections, Monsoon Cough, Parasitic Diarrhea, Fungal Pneumonia, Heat Rash (Humidity), Post-Monsoon Flu, Waterborne E. Coli"
August,8,11,12,22,32,75,86,98,"Chikungunya, Scrub Typhus, Gastroenteritis, Typhoid (Peak), Hepatitis E (Flood Areas), Worm Infections, Eye Flu (Viral Conjunctivitis), Fungal Ear Infections, Leptospirosis (Floodwater), Dengue Hemorrhagic Fever, Malaria (Falciparum), Stomach Bug (Norovirus), Bacterial Skin Infections, Monsoon Cough, Parasitic Diarrhea, Fungal Pneumonia, Heat Rash (Humidity), Post-Monsoon Flu, Waterborne E. Coli"
August,8,12,12,22,32,75,86,98,"Chikungunya, Scrub Typhus, Gastroenteritis, Typhoid (Peak), Hepatitis E (Flood Areas), Worm Infections, Eye Flu (Viral Conjunctivitis), Fungal Ear Infections, Leptospirosis (Floodwater), Dengue Hemorrhagic Fever, Malaria (Falciparum), Stomach Bug (Norovirus), Bacterial Skin Infections, Monsoon Cough, Parasitic Diarrhea, Fungal Pneumonia, Heat Rash (Humidity), Post-Monsoon Flu, Waterborne E. Coli"
August,8,13,12,22,32,75,86,98,"Chikungunya, Scrub Typhus, Gastroenteritis, Typhoid (Peak), Hepatitis E (Flood Areas), Worm Infections, Eye Flu (Viral Conjunctivitis), Fungal Ear Infections, Leptospirosis (Floodwater), Dengue Hemorrhagic Fever, Malaria (Falciparum), Stomach Bug (Norovirus), Bacterial Skin Infections, Monsoon Cough, Parasitic Diarrhea, Fungal Pneumonia, Heat Rash (Humidity), Post-Monsoon Flu, Waterborne E. Coli"
August,8,14,12,22,32,75,86,98,"Chikungunya, Scrub Typhus, Gastroenteritis, Typhoid (Peak), Hepatitis E (Flood Areas), Worm Infections, Eye Flu (Viral Conjunctivitis), Fungal Ear Infections, Leptospirosis (Floodwater), Dengue Hemorrhagic Fever, Malaria (Falciparum), Stomach Bug (Norovirus), Bacterial Skin Infections, Monsoon Cough, Parasitic Diarrhea, Fungal Pneumonia, Heat Rash (Humidity), Post-Monsoon Flu, Waterborne E. Coli"
August,8,15,12,22,32,75,86,98,"Chikungunya, Scrub Typhus, Gastroenteritis, Typhoid (Peak), Hepatitis E (Flood Areas), Worm Infections, Eye Flu (Viral Conjunctivitis), Fungal Ear Infections, Leptospirosis (Floodwater), Dengue Hemorrhagic Fever, Malaria (Falciparum), Stomach Bug (Norovirus), Bacterial Skin Infections, Monsoon Cough, Parasitic Diarrhea, Fungal Pneumonia, Heat Rash (Humidity), Post-Monsoon Flu, Waterborne E. Coli"
August,8,16,12,22,32,75,86,98,"Chikungunya, Scrub Typhus, Gastroenteritis, Typhoid (Peak), Hepatitis E (Flood Areas), Worm Infections, Eye Flu (Viral Conjunctivitis), Fungal Ear Infections, Leptospirosis (Floodwater), Dengue Hemorrhagic Fever, Malaria (Falciparum), Stomach Bug (Norovirus), Bacterial Skin Infections, Monsoon Cough, Parasitic Diarrhea, Fungal Pneumonia, Heat Rash (Humidity), Post-Monsoon Flu, Waterborne E. Coli"
August,8,17,12,22,32,75,86,98,"Chikungunya, Scrub Typhus, Gastroenteritis, Typhoid (Peak), Hepatitis E (Flood Areas), Worm Infections, Eye Flu (Viral Conjunctivitis), Fungal Ear Infections, Leptospirosis (Floodwater), Dengue Hemorrhagic Fever, Malaria (Falciparum), Stomach Bug (Norovirus), Bacterial Skin Infections, Monsoon Cough, Parasitic Diarrhea, Fungal Pneumonia, Heat Rash (Humidity), Post-Monsoon Flu, Waterborne E. Coli"
August,8,18,12,22,32,75,86,98,"Chikungunya, Scrub Typhus, Gastroenteritis, Typhoid (Peak), Hepatitis E (Flood Areas), Worm Infections, Eye Flu (Viral Conjunctivitis), Fungal Ear Infections, Leptospirosis (Floodwater), Dengue Hemorrhagic Fever, Malaria (Falciparum), Stomach Bug (Norovirus), Bacterial Skin Infections, Monsoon Cough, Parasitic Diarrhea, Fungal Pneumonia, Heat Rash (Humidity), Post-Monsoon Flu, Waterborne E. Coli"
August,8,19,12,22,32,75,86,98,"Chikungunya, Scrub Typhus, Gastroenteritis, Typhoid (Peak), Hepatitis E (Flood Areas), Worm Infections, Eye Flu (Viral Conjunctivitis), Fungal Ear Infections, Leptospirosis (Floodwater), Dengue Hemorrhagic Fever, Malaria (Falciparum), Stomach Bug (Norovirus), Bacterial Skin Infections, Monsoon Cough, Parasitic Diarrhea, Fungal Pneumonia, Heat Rash (Humidity), Post-Monsoon Flu, Waterborne E. Coli"
August,8,20,12,22,32,75,86,98,"Chikungunya, Scrub Typhus, Gastroenteritis, Typhoid (Peak), Hepatitis E (Flood Areas), Worm Infections, Eye Flu (Viral Conjunctivitis), Fungal Ear Infections, Leptospirosis (Floodwater), Dengue Hemorrhagic Fever, Malaria (Falciparum), Stomach Bug (Norovirus), Bacterial Skin Infections, Monsoon Cough, Parasitic Diarrhea, Fungal Pneumonia, Heat Rash (Humidity), Post-Monsoon Flu, Waterborne E. Coli"
August,8,21,12,22,32,75,86,98,"Chikungunya, Scrub Typhus, Gastroenteritis, Typhoid (Peak), Hepatitis E (Flood Areas), Worm Infections, Eye Flu (Viral Conjunctivitis), Fungal Ear Infections, Leptospirosis (Floodwater), Dengue Hemorrhagic Fever, Malaria (Falciparum), Stomach Bug (Norovirus), Bacterial Skin Infections, Monsoon Cough, Parasitic Diarrhea, Fungal Pneumonia, Heat Rash (Humidity), Post-Monsoon Flu, Waterborne E. Coli"
August,8,22,12,22,32,75,86,98,"Chikungunya, Scrub Typhus, Gastroenteritis, Typhoid (Peak), Hepatitis E (Flood Areas), Worm Infections, Eye Flu (Viral Conjunctivitis), Fungal Ear Infections, Leptospirosis (Floodwater), Dengue Hemorrhagic Fever, Malaria (Falciparum), Stomach Bug (Norovirus), Bacterial Skin Infections, Monsoon Cough, Parasitic Diarrhea, Fungal Pneumonia, Heat Rash (Humidity), Post-Monsoon Flu, Waterborne E. Coli"
August,8,23,12,22,32,75,86,98,"Chikungunya, Scrub Typhus, Gastroenteritis, Typhoid (Peak), Hepatitis E (Flood Areas), Worm Infections, Eye Flu (Viral Conjunctivitis), Fungal Ear Infections, Leptospirosis (Floodwater), Dengue Hemorrhagic Fever, Malaria (Falciparum), Stomach Bug (Norovirus), Bacterial Skin Infections, Monsoon Cough, Parasitic Diarrhea, Fungal Pneumonia, Heat Rash (Humidity), Post-Monsoon Flu, Waterborne E. Coli"
August,8,24,12,22,32,75,86,98,"Chikungunya, Scrub Typhus, Gastroenteritis, Typhoid (Peak), Hepatitis E (Flood Areas), Worm Infections, Eye Flu (Viral Conjunctivitis), Fungal Ear Infections, Leptospirosis (Floodwater), Dengue Hemorrhagic Fever, Malaria (Falciparum), Stomach Bug (Norovirus), Bacterial Skin Infections, Monsoon Cough, Parasitic Diarrhea, Fungal Pneumonia, Heat Rash (Humidity), Post-Monsoon Flu, Waterborne E. Coli"
August,8,25,12,22,32,75,86,98,"Chikungunya, Scrub Typhus, Gastroenteritis, Typhoid (Peak), Hepatitis E (Flood Areas), Worm Infections, Eye Flu (Viral Conjunctivitis), Fungal Ear Infections, Leptospirosis (Floodwater), Dengue Hemorrhagic Fever, Malaria (Falciparum), Stomach Bug (Norovirus), Bacterial Skin Infections, Monsoon Cough, Parasitic Diarrhea, Fungal Pneumonia, Heat Rash (Humidity), Post-Monsoon Flu, Waterborne E. Coli"
August,8,26,12,22,32,75,86,98,"Chikungunya, Scrub Typhus, Gastroenteritis, Typhoid (Peak), Hepatitis E (Flood Areas), Worm Infections, Eye Flu (Viral Conjunctivitis), Fungal Ear Infections, Leptospirosis (Floodwater), Dengue Hemorrhagic Fever, Malaria (Falciparum), Stomach Bug (Norovirus), Bacterial Skin Infections, Monsoon Cough, Parasitic Diarrhea, Fungal Pneumonia, Heat Rash (Humidity), Post-Monsoon Flu, Waterborne E. Coli"
August,8,27,12,22,32,75,86,98,"Chikungunya, Scrub Typhus, Gastroenteritis, Typhoid (Peak), Hepatitis E (Flood Areas), Worm Infections, Eye Flu (Viral Conjunctivitis), Fungal Ear Infections, Leptospirosis (Floodwater), Dengue Hemorrhagic Fever, Malaria (Falciparum), Stomach Bug (Norovirus), Bacterial Skin Infections, Monsoon Cough, Parasitic Diarrhea, Fungal Pneumonia, Heat Rash (Humidity), Post-Monsoon Flu, Waterborne E. Coli"
August,8,28,12,22,32,75,86,98,"Chikungunya, Scrub Typhus, Gastroenteritis, Typhoid (Peak), Hepatitis E (Flood Areas), Worm Infections, Eye Flu (Viral Conjunctivitis), Fungal Ear Infections, Leptospirosis (Floodwater), Dengue Hemorrhagic Fever, Malaria (Falciparum), Stomach Bug (Norovirus), Bacterial Skin Infections, Monsoon Cough, Parasitic Diarrhea, Fungal Pneumonia, Heat Rash (Humidity), Post-Monsoon Flu, Waterborne E. Coli"
August,8,29,12,22,32,75,86,98,"Chikungunya, Scrub Typhus, Gastroenteritis, Typhoid (Peak), Hepatitis E (Flood Areas), Worm Infections, Eye Flu (Viral Conjunctivitis), Fungal Ear Infections, Leptospirosis (Floodwater), Dengue Hemorrhagic Fever, Malaria (Falciparum), Stomach Bug (Norovirus), Bacterial Skin Infections, Monsoon Cough, Parasitic Diarrhea, Fungal Pneumonia, Heat Rash (Humidity), Post-Monsoon Flu, Waterborne E. Coli"
August,8,30,12,22,32,75,86,98,"Chikungunya, Scrub Typhus, Gastroenteritis, Typhoid (Peak), Hepatitis E (Flood Areas), Worm Infections, Eye Flu (Viral Conjunctivitis), Fungal Ear Infections, Leptospirosis (Floodwater), Dengue Hemorrhagic Fever, Malaria (Falciparum), Stomach Bug (Norovirus), Bacterial Skin Infections, Monsoon Cough, Parasitic Diarrhea, Fungal Pneumonia, Heat Rash (Humidity), Post-Monsoon Flu, Waterborne E. Coli"
August,8,31,12,22,32,75,86,98,"Chikungunya, Scrub Typhus, Gastroenteritis, Typhoid (Peak), Hepatitis E (Flood Areas), Worm Infections, Eye Flu (Viral Conjunctivitis), Fungal Ear Infections, Leptospirosis (Floodwater), Dengue Hemorrhagic Fever, Malaria (Falciparum), Stomach Bug (Norovirus), Bacterial Skin Infections, Monsoon Cough, Parasitic Diarrhea, Fungal Pneumonia, Heat Rash (Humidity), Post-Monsoon Flu, Waterborne E. Coli"
September,9,1,12,20,30,75,82,90,"Japanese Encephalitis, Cholera, Post-Monsoon Dengue, Malaria (Vivax), Hepatitis A Outbreaks, Leptospirosis (Late Cases), Fungal Meningitis, Typhoid (Late Season), Worm Infestation (Roundworm), Allergic Bronchitis, Post-Rain Asthma, Late Monsoon Conjunctivitis, Scrub Typhus (Peak), Gastro Outbreaks, Fungal Throat Infections, Residual Leptospirosis, Post-Flood Skin Diseases, Late Dengue Surge, Waterborne Amoebiasis, Post-Monsoon Fatigue"
September,9,2,12,20,30,75,82,90,"Japanese Encephalitis, Cholera, Post-Monsoon Dengue, Malaria (Vivax), Hepatitis A Outbreaks, Leptospirosis (Late Cases), Fungal Meningitis, Typhoid (Late Season), Worm Infestation (Roundworm), Allergic Bronchitis, Post-Rain Asthma, Late Monsoon Conjunctivitis, Scrub Typhus (Peak), Gastro Outbreaks, Fungal Throat Infections, Residual Leptospirosis, Post-Flood Skin Diseases, Late Dengue Surge, Waterborne Amoebiasis, Post-Monsoon Fatigue"
September,9,3,12,20,30,75,82,90,"Japanese Encephalitis, Cholera, Post-Monsoon Dengue, Malaria (Vivax), Hepatitis A Outbreaks, Leptospirosis (Late Cases), Fungal Meningitis, Typhoid (Late Season), Worm Infestation (Roundworm), Allergic Bronchitis, Post-Rain Asthma, Late Monsoon Conjunctivitis, Scrub Typhus (Peak), Gastro Outbreaks, Fungal Throat Infections, Residual Leptospirosis, Post-Flood Skin Diseases, Late Dengue Surge, Waterborne Amoebiasis, Post-Monsoon Fatigue"
September,9,4,12,20,30,75,82,90,"Japanese Encephalitis, Cholera, Post-Monsoon Dengue, Malaria (Vivax), Hepatitis A Outbreaks, Leptospirosis (Late Cases), Fungal Meningitis, Typhoid (Late Season), Worm Infestation (Roundworm), Allergic Bronchitis, Post-Rain Asthma, Late Monsoon Conjunctivitis, Scrub Typhus (Peak), Gastro Outbreaks, Fungal Throat Infections, Residual Leptospirosis, Post-Flood Skin Diseases, Late Dengue Surge, Waterborne Amoebiasis, Post-Monsoon Fatigue"
September,9,5,12,20,30,75,82,90,"Japanese Encephalitis, Cholera, Post-Monsoon Dengue, Malaria (Vivax), Hepatitis A Outbreaks, Leptospirosis (Late Cases), Fungal Meningitis, Typhoid (Late Season), Worm Infestation (Roundworm), Allergic Bronchitis, Post-Rain Asthma, Late Monsoon Conjunctivitis, Scrub Typhus (Peak), Gastro Outbreaks, Fungal Throat Infections, Residual Leptospirosis, Post-Flood Skin Diseases, Late Dengue Surge, Waterborne Amoebiasis, Post-Monsoon Fatigue"
September,9,6,12,20,30,75,82,90,"Japanese Encephalitis, Cholera, Post-Monsoon Dengue, Malaria (Vivax), Hepatitis A Outbreaks, Leptospirosis (Late Cases), Fungal Meningitis, Typhoid (Late Season), Worm Infestation (Roundworm), Allergic Bronchitis, Post-Rain Asthma, Late Monsoon Conjunctivitis, Scrub Typhus (Peak), Gastro Outbreaks, Fungal Throat Infections, Residual Leptospirosis, Post-Flood Skin Diseases, Late Dengue Surge, Waterborne Amoebiasis, Post-Monsoon Fatigue"
September,9,7,12,20,30,75,82,90,"Japanese Encephalitis, Cholera, Post-Monsoon Dengue, Malaria (Vivax), Hepatitis A Outbreaks, Leptospirosis (Late Cases), Fungal Meningitis, Typhoid (Late Season), Worm Infestation (Roundworm), Allergic Bronchitis, Post-Rain Asthma, Late Monsoon Conjunctivitis, Scrub Typhus (Peak), Gastro Outbreaks, Fungal Throat Infections, Residual Leptospirosis, Post-Flood Skin Diseases, Late Dengue Surge, Waterborne Amoebiasis, Post-Monsoon Fatigue"
September,9,8,12,20,30,75,82,90,"Japanese Encephalitis, Cholera, Post-Monsoon Dengue, Malaria (Vivax), Hepatitis A Outbreaks, Leptospirosis (Late Cases), Fungal Meningitis, Typhoid (Late Season), Worm Infestation (Roundworm), Allergic Bronchitis, Post-Rain Asthma, Late Monsoon Conjunctivitis, Scrub Typhus (Peak), Gastro Outbreaks, Fungal Throat Infections, Residual Leptospirosis, Post-Flood Skin Diseases, Late Dengue Surge, Waterborne Amoebiasis, Post-Monsoon Fatigue"
September,9,9,12,20,30,75,82,90,"Japanese Encephalitis, Cholera, Post-Monsoon Dengue, Malaria (Vivax), Hepatitis A Outbreaks, Leptospirosis (Late Cases), Fungal Meningitis, Typhoid (Late Season), Worm Infestation (Roundworm), Allergic Bronchitis, Post-Rain Asthma, Late Monsoon Conjunctivitis, Scrub Typhus (Peak), Gastro Outbreaks, Fungal Throat Infections, Residual Leptospirosis, Post-Flood Skin Diseases, Late Dengue Surge, Waterborne Amoebiasis, Post-Monsoon Fatigue"
September,9,10,12,20,30,75,82,90,"Japanese Encephalitis, Cholera, Post-Monsoon Dengue, Malaria (Vivax), Hepatitis A Outbreaks, Leptospirosis (Late Cases), Fungal Meningitis, Typhoid (Late Season), Worm Infestation (Roundworm), Allergic Bronchitis, Post-Rain Asthma, Late Monsoon Conjunctivitis, Scrub Typhus (Peak), Gastro Outbreaks, Fungal Throat Infections, Residual Leptospirosis, Post-Flood Skin Diseases, Late Dengue Surge, Waterborne Amoebiasis, Post-Monsoon Fatigue"
September,9,11,12,20,30,75,82,90,"Japanese Encephalitis, Cholera, Post-Monsoon Dengue, Malaria (Vivax), Hepatitis A Outbreaks, Leptospirosis (Late Cases), Fungal Meningitis, Typhoid (Late Season), Worm Infestation (Roundworm), Allergic Bronchitis, Post-Rain Asthma, Late Monsoon Conjunctivitis, Scrub Typhus (Peak), Gastro Outbreaks, Fungal Throat Infections, Residual Leptospirosis, Post-Flood Skin Diseases, Late Dengue Surge, Waterborne Amoebiasis, Post-Monsoon Fatigue"
September,9,12,12,20,30,75,82,90,"Japanese Encephalitis, Cholera, Post-Monsoon Dengue, Malaria (Vivax), Hepatitis A Outbreaks, Leptospirosis (Late Cases), Fungal Meningitis, Typhoid (Late Season), Worm Infestation (Roundworm), Allergic Bronchitis, Post-Rain Asthma, Late Monsoon Conjunctivitis, Scrub Typhus (Peak), Gastro Outbreaks, Fungal Throat Infections, Residual Leptospirosis, Post-Flood Skin Diseases, Late Dengue Surge, Waterborne Amoebiasis, Post-Monsoon Fatigue"
September,9,13,12,20,30,75,82,90,"Japanese Encephalitis, Cholera, Post-Monsoon Dengue, Malaria (Vivax), Hepatitis A Outbreaks, Leptospirosis (Late Cases), Fungal Meningitis, Typhoid (Late Season), Worm Infestation (Roundworm), Allergic Bronchitis, Post-Rain Asthma, Late Monsoon Conjunctivitis, Scrub Typhus (Peak), Gastro Outbreaks, Fungal Throat Infections, Residual Leptospirosis, Post-Flood Skin Diseases, Late Dengue Surge, Waterborne Amoebiasis, Post-Monsoon Fatigue"
September,9,14,12,20,30,75,82,90,"Japanese Encephalitis, Cholera, Post-Monsoon Dengue, Malaria (Vivax), Hepatitis A Outbreaks, Leptospirosis (Late Cases), Fungal Meningitis, Typhoid (Late Season), Worm Infestation (Roundworm), Allergic Bronchitis, Post-Rain Asthma, Late Monsoon Conjunctivitis, Scrub Typhus (Peak), Gastro Outbreaks, Fungal Throat Infections, Residual Leptospirosis, Post-Flood Skin Diseases, Late Dengue Surge, Waterborne Amoebiasis, Post-Monsoon Fatigue"
September,9,15,12,20,30,75,82,90,"Japanese Encephalitis, Cholera, Post-Monsoon Dengue, Malaria (Vivax), Hepatitis A Outbreaks, Leptospirosis (Late Cases), Fungal Meningitis, Typhoid (Late Season), Worm Infestation (Roundworm), Allergic Bronchitis, Post-Rain Asthma, Late Monsoon Conjunctivitis, Scrub Typhus (Peak), Gastro Outbreaks, Fungal Throat Infections, Residual Leptospirosis, Post-Flood Skin Diseases, Late Dengue Surge, Waterborne Amoebiasis, Post-Monsoon Fatigue"
September,9,16,12,20,30,75,82,90,"Japanese Encephalitis, Cholera, Post-Monsoon Dengue, Malaria (Vivax), Hepatitis A Outbreaks, Leptospirosis (Late Cases), Fungal Meningitis, Typhoid (Late Season), Worm Infestation (Roundworm), Allergic Bronchitis, Post-Rain Asthma, Late Monsoon Conjunctivitis, Scrub Typhus (Peak), Gastro Outbreaks, Fungal Throat Infections, Residual Leptospirosis, Post-Flood Skin Diseases, Late Dengue Surge, Waterborne Amoebiasis, Post-Monsoon Fatigue"
September,9,17,12,20,30,75,82,90,"Japanese Encephalitis, Cholera, Post-Monsoon Dengue, Malaria (Vivax), Hepatitis A Outbreaks, Leptospirosis (Late Cases), Fungal Meningitis, Typhoid (Late Season), Worm Infestation (Roundworm), Allergic Bronchitis, Post-Rain Asthma, Late Monsoon Conjunctivitis, Scrub Typhus (Peak), Gastro Outbreaks, Fungal Throat Infections, Residual Leptospirosis, Post-Flood Skin Diseases, Late Dengue Surge, Waterborne Amoebiasis, Post-Monsoon Fatigue"
September,9,18,12,20,30,75,82,90,"Japanese Encephalitis, Cholera, Post-Monsoon Dengue, Malaria (Vivax), Hepatitis A Outbreaks, Leptospirosis (Late Cases), Fungal Meningitis, Typhoid (Late Season), Worm Infestation (Roundworm), Allergic Bronchitis, Post-Rain Asthma, Late Monsoon Conjunctivitis, Scrub Typhus (Peak), Gastro Outbreaks, Fungal Throat Infections, Residual Leptospirosis, Post-Flood Skin Diseases, Late Dengue Surge, Waterborne Amoebiasis, Post-Monsoon Fatigue"
September,9,19,12,20,30,75,82,90,"Japanese Encephalitis, Cholera, Post-Monsoon Dengue, Malaria (Vivax), Hepatitis A Outbreaks, Leptospirosis (Late Cases), Fungal Meningitis, Typhoid (Late Season), Worm Infestation (Roundworm), Allergic Bronchitis, Post-Rain Asthma, Late Monsoon Conjunctivitis, Scrub Typhus (Peak), Gastro Outbreaks, Fungal Throat Infections, Residual Leptospirosis, Post-Flood Skin Diseases, Late Dengue Surge, Waterborne Amoebiasis, Post-Monsoon Fatigue"
September,9,20,12,20,30,75,82,90,"Japanese Encephalitis, Cholera, Post-Monsoon Dengue, Malaria (Vivax), Hepatitis A Outbreaks, Leptospirosis (Late Cases), Fungal Meningitis, Typhoid (Late Season), Worm Infestation (Roundworm), Allergic Bronchitis, Post-Rain Asthma, Late Monsoon Conjunctivitis, Scrub Typhus (Peak), Gastro Outbreaks, Fungal Throat Infections, Residual Leptospirosis, Post-Flood Skin Diseases, Late Dengue Surge, Waterborne Amoebiasis, Post-Monsoon Fatigue"
September,9,21,12,20,30,75,82,90,"Japanese Encephalitis, Cholera, Post-Monsoon Dengue, Malaria (Vivax), Hepatitis A Outbreaks, Leptospirosis (Late Cases), Fungal Meningitis, Typhoid (Late Season), Worm Infestation (Roundworm), Allergic Bronchitis, Post-Rain Asthma, Late Monsoon Conjunctivitis, Scrub Typhus (Peak), Gastro Outbreaks, Fungal Throat Infections, Residual Leptospirosis, Post-Flood Skin Diseases, Late Dengue Surge, Waterborne Amoebiasis, Post-Monsoon Fatigue"
September,9,22,12,20,30,75,82,90,"Japanese Encephalitis, Cholera, Post-Monsoon Dengue, Malaria (Vivax), Hepatitis A Outbreaks, Leptospirosis (Late Cases), Fungal Meningitis, Typhoid (Late Season), Worm Infestation (Roundworm), Allergic Bronchitis, Post-Rain Asthma, Late Monsoon Conjunctivitis, Scrub Typhus (Peak), Gastro Outbreaks, Fungal Throat Infections, Residual Leptospirosis, Post-Flood Skin Diseases, Late Dengue Surge, Waterborne Amoebiasis, Post-Monsoon Fatigue"
September,9,23,12,20,30,75,82,90,"Japanese Encephalitis, Cholera, Post-Monsoon Dengue, Malaria (Vivax), Hepatitis A Outbreaks, Leptospirosis (Late Cases), Fungal Meningitis, Typhoid (Late Season), Worm Infestation (Roundworm), Allergic Bronchitis, Post-Rain Asthma, Late Monsoon Conjunctivitis, Scrub Typhus (Peak), Gastro Outbreaks, Fungal Throat Infections, Residual Leptospirosis, Post-Flood Skin Diseases, Late Dengue Surge, Waterborne Amoebiasis, Post-Monsoon Fatigue"
September,9,24,12,20,30,75,82,90,"Japanese Encephalitis, Cholera, Post-Monsoon Dengue, Malaria (Vivax), Hepatitis A Outbreaks, Leptospirosis (Late Cases), Fungal Meningitis, Typhoid (Late Season), Worm Infestation (Roundworm), Allergic Bronchitis, Post-Rain Asthma, Late Monsoon Conjunctivitis, Scrub Typhus (Peak), Gastro Outbreaks, Fungal Throat Infections, Residual Leptospirosis, Post-Flood Skin Diseases, Late Dengue Surge, Waterborne Amoebiasis, Post-Monsoon Fatigue"
September,9,25,12,20,30,75,82,90,"Japanese Encephalitis, Cholera, Post-Monsoon Dengue, Malaria (Vivax), Hepatitis A Outbreaks, Leptospirosis (Late Cases), Fungal Meningitis, Typhoid (Late Season), Worm Infestation (Roundworm), Allergic Bronchitis, Post-Rain Asthma, Late Monsoon Conjunctivitis, Scrub Typhus (Peak), Gastro Outbreaks, Fungal Throat Infections, Residual Leptospirosis, Post-Flood Skin Diseases, Late Dengue Surge, Waterborne Amoebiasis, Post-Monsoon Fatigue"
September,9,26,12,20,30,75,82,90,"Japanese Encephalitis, Cholera, Post-Monsoon Dengue, Malaria (Vivax), Hepatitis A Outbreaks, Leptospirosis (Late Cases), Fungal Meningitis, Typhoid (Late Season), Worm Infestation (Roundworm), Allergic Bronchitis, Post-Rain Asthma, Late Monsoon Conjunctivitis, Scrub Typhus (Peak), Gastro Outbreaks, Fungal Throat Infections, Residual Leptospirosis, Post-Flood Skin Diseases, Late Dengue Surge, Waterborne Amoebiasis, Post-Monsoon Fatigue"
